Are you sure you don't want me to take you to the hospital?	sina sona wawa e ni anu seme: sina wile ala e ni: mi pana e sina lon tomo pi pona sijelo?
Where's your bedroom?	tomo lape sina li lon seme?
Yankev is against Zionism.	lon pi ma Isale li ike tawa jan Janke.
This is gold.	ni li kiwen jelo.
Do you like that country?	ma ni li pona ala pona tawa sina?
The large animal roared at the forest of large trees.	soweli suli li mu lon ma pi kasi suli.
Sami is unlocking the door.	jan Sami li open e lupa pi pini awen.
Vilnius is the capital of Lithuania.	ijo Winijusi li ma tomo lawa pi ma Lijatuwa.
He will be able to do the work soon.	tenpo kama lili la ona li ken pali.
I am finishing my translation.	mi pini pana lon toki ante.
"Have you finished your task? ""Almost."""	"sina pini ala pini e pali sina? ""ale lili."""
I knew that Tom would be able to do that well.	mi sona e ni: jan Ton li ken pali pona e ni.
I found a stone that has the shape of a heart.	mi kama jo e kiwen. ni li sama pilin tawa lukin.
I'm a student of this school.	mi kama sona lon tomo sona ni.
West and East are cardinal directions, not civilizations.	open pi nasin suno en pini pi nasin suno li poka taso, li kulupu ala.
It could rain tonight.	ken la telo li kama tan sewi lon tenpo pimeja ni.
Tom became angry.	jan Ton li kama utala.
I have two cats.	mi jo e soweli tu.
You're not sleepy, are you?	sina wile ala lape anu seme?
What do you think of the new teacher?	jan sin pi pana sona li seme tawa sina?
Mary said she didn't swim.	jan Mewi li toki e ni: ona li tawa ala lon telo.
We're going home.	mi mute li tawa tomo.
You'll have to pay.	sina wile pana e mani.
He needed capital to start a new business.	ona li wile e mani tan ni: ona li open e esun sin.
Doesn't that make you happy?	sina pilin pona tan ni anu seme?
The region has a lot of rivers.	ma ni li jo e nasin telo mute.
He's an Esperantist.	ona li jan pi toki Epelanto.
You like fruit.	kili li pona tawa sina.
We're like brothers.	mi sama jan sama.
If you have time, let's go shopping.	sina jo e tenpo la o esun poka mi.
Your fur feels really nice.	linja sijelo sina li suwi mute tawa luka.
We looked everywhere for you.	mi lukin jo e sina lon ma ale.
Tom usually does that for Mary.	tenpo mute la jan Ton li pali e ni tawa jan Mewi.
Searching is dangerous. Sometimes you discover something you didn't at all want to find.	lukin li ken pana e pakala. tenpo la, sina lukin e ijo, li wile ala lukin e ona.
We were just friends.	tenpo pini la, mi mute li jan pona taso.
Here we go!	mi mute li tawa a!
The books are on the table.	lipu li lon supa.
Who's got the tickets?	jan seme li jo e lipu?
Tom lived there.	tenpo pini la jan Ton li jo e tomo lon ni.
I visited her at the hospital in the afternoon, but I forgot the flowers.	tenpo pimeja li open ala la, mi tawa lukin e ona lon tomo pi pona sijelo. taso mi weka e kasi kule tan pilin mi.
This is rare.	ni li lon lili.
Cover the seeds with a bit of soil.	o pana e ma lili lon lili kasi.
The previous sentence is true.	linja nimi pi tenpo pini poka li lon.
It looks like a deer.	tawa lukin la ona li sama soweli pi palisa lawa.
The flower is yellow and the others are blue.	kasi kule ni li jelo. ona mute ante li laso.
Are you playing chess?	sina musi e utala pi jan lawa ma anu seme?
Tom taught me a lot of things.	jan Ton li pana e sona mute tawa mi.
Wild!	nasa!
Can you tell us what happened?	sina ken ala ken toki e kama tawa mi?
Tom is a lazy dog.	jan Ton li jan pi wile pali ala.
The numbers are on the doors or next to the doors.	nanpa li lon lupa anu poka lupa.
I have no food.	mi jo e moku ala.
I want to go to bed right now.	mi wile tawa supa lape lon tenpo ni a.
The pleasure's mine.	mi musi.
Why is she looking at me like that?	tan seme la ona li lukin e mi kepeken nasin ni?
It's totally my fault.	mi taso li ike.
Why did you open the box?	sina open e poki tan seme?
My sister is shorter than you.	meli sama mi li lili. sina suli.
Tom welded the two pipes together.	jan Ton li wan e palisa sike tu kepeken ilo seli.
Tom danced.	jan Ton li tawa musi.
Is that hard to do?	ni li ike pali anu seme?
I'm not young.	mi lili ala.
I'm sorry, I just wanted to help.	o weka e ike mi. mi wile pana e pona taso.
We saw monkeys at the zoo.	mi lukin e soweli pi selo jan lon ma soweli.
I don't think that's Yiddish.	pilin mi la ni li toki Jitisi ala.
So I'll come see you off.	sina tawa la mi kama lukin e sina.
Why don't you understand?	sina pilin ala e ni tan seme?
I'm feeling tired.	mi pilin e ni: mi wile lape.
Never do this again.	o pali ala e ni lon tenpo sin kama.
Can I park here?	mi ken pana e tomo tawa mi lon ni anu seme?
Tom is procrastinating.	jan Ton li wile pali lon tenpo kama taso.
That's true.	lon.
You are very sweet.	sina suwi.
We'll begin shortly.	mi open lon tenpo kama lili.
It is hardly raining.	telo lili taso pi kon sewi li kama anpa.
One day — it's like a miracle — it will disappear.	tenpo suno kama la ni li kama weka sama pali pi jan sewi.
Tom can predict the future.	jan Ton li ken sona e tenpo kama.
My name is Legion; for we are many.	nimi mi li kulupu suli tan ni: mi mute.
We were like sisters.	mi mute li sama jan sama.
I forget to telephone him.	mi weka e ni: mi wile toki tawa ona kepeken ilo toki.
What Chinese restaurant do you go to?	sina moku lon tomo seme pi moku Sonko?
Tom never was very interested.	tenpo ala la ona li musi e jan Ton.
All the sugar fell on the ground.	ko suwi ale li kama anpa lon supa.
Nobody wants to do that.	jan ala li wile pali e ni.
Alice is Mary's dearest friend.	jan Lisa li jan pona pi jan Mewi. jan Mewi li olin mute e ona, li olin lili e jan pona ante ona.
She doesn't need to work.	ona li wile ala pali.
How long will this battery last?	poki wawa ni li awen lon tenpo seme?
Do you know who killed Tom?	sina sona e ni anu seme: jan seme li moli e jan Ton?
She has large breasts.	ona li jo e nena meli suli.
I injured my leg yesterday and I am still in a lot of pain.	tenpo suno pini la mi pakala e noka mi. tenpo ni kin la ona li pana e pilin ike wawa tawa mi.
She will be the next mayor.	ona li meli lawa pi ma tomo lon tenpo kama.
The soldiers started their attack.	jan utala li open e utala.
You're funny.	sina musi.
Tom got drunk.	jan Ton li nasa.
My work is almost finished.	pali mi li pini lili.
It's Tom's dream to live in the mountains.	jan Ton li wile wawa e ni: ona li awen lon nena suli.
Did the baby wake up?	jan lili li pini ala pini lape?
I'm a vegetarian.	mi moku ala e soweli.
Tom likes Mary and Mary likes Tom.	jan Mewi li pona tawa jan Ton. jan Ton li pona tawa jan Mewi.
I want all the dogs.	mi wile e soweli tomo ale.
Tom finished talking to Mary on the phone.	jan Ton en jan Mali li kepeken ilo toki la jan Ton li pini e ni.
Tom didn't accept gifts.	jan Ton li wile ala jo e ijo pana.
I made Tom cry.	mi pali e ni: jan Ton li pana e telo oko.
I like cats.	soweli suwi li pona tawa mi.
Look at that guy run.	o lukin e jan ni: ona li tawa wawa kepeken noka!
How come that happened to us?	nasin seme la ni li kama tawa mi mute?
Tom paused briefly.	jan Ton li awen lon tenpo lili.
The child must get used to school.	jan lili li wile pilin pona lon tomo sona.
I want to like people, but they're just so fucking stupid.	mi wile olin e jan mute. taso ona li nasa.
The cat's dead.	soweli li moli.
I'm so fat.	mi suli mute a.
Mary is now truly on her own.	lon la jan Mewi li wan taso lon tenpo ni.
His mother is American.	mama meli ona li kama tan ma Mewika.
Tom is good at geography, isn't he?	jan Ton li sona pona e lipu pi ma ale anu seme?
I asked him if I could read his book.	mi toki tawa mije ni, mi wile sona e ni: mi ken ala ken lukin e lipu ona.
I want my children to learn to speak French.	wile mi la jan lili mi li kama sona e toki Kanse.
Why did you say anything?	tan seme la sina toki ale e ona?
Mary is a lot of fun, isn't she?	jan Mewi li musi mute anu seme?
What is the meaning of life?	kon ale li seme?
Don't forget me!	o awen sona e mi.
When the people have nothing more to eat, they will eat the rich.	jan li jo e moku ala la ona li moku e jan pi mani mute.
This is a string instrument.	ni li ilo linja pi kalama musi.
I would not open the door to this weird neighbor.	mi ken ala open e lupa tomo tawa jan poka nasa ni.
Keep reading.	o awen lukin e sitelen.
A water drop hollows out a stone not by force but by falling often.	telo lili li lupa e kiwen tan ni ala: ona li kepeken wawa, taso tan ni: ona li tawa anpa pi tenpo mute.
Tom couldn't even write his own name.	jan Ton li ken ala sitelen e nimi ona kin.
I hate the forest.	kulupu kasi li ike tawa mi.
Tom doesn't speak French or English.	jan Ton li toki ala lon toki Kanse anu toki Inli.
The knight does not move like that.	soweli tawa li tawa ala lon nasin ni.
I am a student.	mi jan pi kama sona.
Are you polyamorous?	sina olin e jan mute anu seme?
Romulus and Remus were brothers.	jan Lomulo en jan Lemo li jan sama.
Are you a singer?	sina jan pi kalama musi anu seme?
I'd like you to translate this book into English.	mi wile a ni: sina toki ante e lipu ni kepeken toki Inli.
She always gets up early.	tenpo ale la ona li lape lon tenpo lili.
The children were swimming in the nude.	jan lili li tawa lon telo, li kepeken len ala.
We're going north.	mi mute li tawa ma lete.
I don't want to make the same mistakes again.	mi wile ala pana e pakala sama lon tenpo sin.
The first person is here.	jan nanpa wan li lon.
I am from France.	mi kama tan ma Kanse.
She has no opinion about religion.	meli ni li toki ala nasin sewi.
What do you think I should say?	pilin sina la mi o toki e seme?
I am reporting what was reported to me.	mi toki e ni: jan li toki e ona tawa mi.
They know I don't like them.	ona li sona e ni: ona li ike tawa mi.
"Goethe claimed, ""one who cannot speak foreign languages does not know one's own language either""."	"jan Kete li toki e ni: ""jan li ken ala kepeken e toki pi ma ante la ona li sona ala e toki ona kin""."
My brother is still sleeping.	tenpo ni la mije sama mi li lape kin.
I'll take a shower.	mi telo e mi.
Don't forget your bag.	o pilin e poki sina.
Tom drove to work.	jan Ton li tawa tomo pali kepeken tomo tawa.
All cops are bastards.	jan laso ali li monsuta ike.
Do you speak Toki Pona?	sina ken ala ken kepeken toki pona?
I am Anthony.	mi jan Antoni.
Say something.	o toki e ijo.
Tom gave Mary a cup of coffee.	jan Ton li pana e poki pi telo wawa tawa jan Mali.
Our father used to read us happy stories when we were small.	mama mije li lukin e sitelen musi pi pini pona tawa mi lon tenpo mi pi jan lili.
Correct!	lon!
This is style!	ni li nasin pona.
Look for the woman!	o lukin e meli a!
I consider him my enemy.	mi pilin e ni: ona li jan ike tawa mi.
When does spring begin?	tenpo seme la tenpo pi kasi kule li open?
There are trees on either side of the river.	kasi li lon poka tu pi telo tawa.
You can use my desk if you want to.	sina wile la sina ken kepeken e supa mi.
Where are you in the picture?	sitelen suno la sina lon seme?
I can understand what she is saying.	mi ken sona e ni: meli li toki.
We could use your help.	ken la pana pali sina li pona tawa mi mute.
She is the happiest in her class.	meli ni li musi mute lon kulupu pi tomo sona. meli ante li musi lili.
You need to give Tom some money.	sina wile pana e mani pi mute wan tawa jan Ton.
Tom and Mary couldn't do what we were hoping they could do.	jan Ton en jan Mewi li ken ala pali e wile ona.
Cut!	o kipisi!
Tomorrow is OK, too.	tenpo suno kama kin li pona.
Don't close the door!	o pini ala e lupa tomo.
Is the spoon small?	ilo moku li lili anu seme?
This penguin is really cute.	waso ni pi tawa telo li pona lukin a.
Esther turned into a cat.	jan Ete li kama soweli.
Hopefully, being ridiculous doesn't kill you !	wile la kama nasa li moli ala e sina!
Don't pigeonhole me! I can do more than one thing.	o weka ala e mi. mi ken pali e ijo mute.
It fell to pieces.	ona li pakala li kama mute.
This newspaper is too expensive.	lipu ni pi tenpo suno li ijo pi mani ike.
I bought fresh bread.	mi esun e pan sin.
I would like chicken soup.	o pana e waso lon telo seli tawa mi.
Cookie's a good pupper.	soweli Kuki li soweli tomo suwi pona.
Who gave Tom that black eye?	jan seme li pakala e sinpin lawa pi jan Ton?
Whose are they?	jan seme li jo e ona?
You are sleeping.	sina lape.
The monk is forty years old.	tenpo mute mute la jan pi nasin sewi li sike e suno.
What is the capital of her country?	ma tomo lawa pi ma mama ona li seme?
Something must be done.	jan li wile pali e ijo.
I speak almost no French.	mi toki e ijo pi lili mute lon toki Kanse.
I will be at the office at eight.	tenpo suli nanpa luka tu wan la, mi lon tomo pali.
Many thanks.	pona mute.
You're really a hard worker.	sina jan pi pali mute.
Tom was serious.	jan Ton li musi ala.
I like the mountain more than the sea.	telo la nena li pona tawa mi.
This well never runs dry.	tenpo ali la, lupa telo ni li jo e telo.
Boys and girls are playing soccer together.	musi pi noka sike la mije lili en meli lili li musi lon kulupu.
She turned on the light.	ona li open e ilo suno.
I said get out.	mi toki e ni tawa sina: o tawa weka.
Tom and Mary both lied.	jan Ton en jan Mewi li toki e lon ala.
This form looks kind of complicated. Help me fill it out.	mi wile e sona sina tawa ni: mi wile sitelen lon lipu ni. o pana e pona sina tawa mi.
Maybe I'm a friend.	ken la mi jan pona.
I saw the queen.	mi lukin e jan lawa meli.
He speaks the languages of many countries.	ona li toki lon toki pi ma mute.
This is the room where the body was found.	jan li lukin e sijelo moli lon tomo ni.
To make the IPA /ʈ/ sound, one must first place their tongue in a retroflex position.	jan li wile kalama e kalama /Ʈ/ la ona li wile tawa e linja uta ona tawa monsi.
This is a letter from the 15th century.	ni li lipu toki tan sike suno ale nanpa luka luka luka.
I'm interested in computers.	ilo nanpa li pona sona tawa mi.
In the shade of the house, in the sunshine of the riverbank near the boats, in the shade of the Sal-wood forest, in the shade of the fig tree is where Siddhartha grew up, the handsome son of the Brahman, the young falcon, together with his friend Govinda, son of a Brahman.	jan Sitata li sama waso alasa li pona lukin li jan lili pi jan sona sewi. ona en jan sama Kowinta pi jan sona sewi ante li kama suli lon pimeja tomo, lon suno pi telo linja, lon poka pi tomo tawa telo, lon pimeja pi ma kasi Sawa, lon pimeja pi kasi kili.
The plane is taking off.	tomo tawa kon li weka e ma.
My mother always used to say time was money.	tenpo pini ale la mama meli mi li toki e ni: tenpo li sama mani.
She's not as tall as he is.	ona meli li suli lili. ona mije li suli mute.
Elephants live in Asia and Africa.	soweli suli li lon ma Asija li lon ma Apika.
I've changed clothes.	mi ante e len mi.
I noticed that there was a picture of Tom on the mantelpiece.	mi lukin e ni: sitelen pi jan Ton li lon sewi pi poki seli.
